"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,22.14,0.1375,0.09,0.08,0.06,0.35,0.06,0.08,0.09,0.1725,0.35
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.0025,0,0,0,0.02,0,0,0,0,0.02
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.07625,0.08,0.08,0.06,0.09,0.06,0.0675,0.08,0.0825,0.09
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.08,0.08,0.08,0.07,0.09,0.07,0.0775,0.08,0.0825,0.09
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,0.08,0.08,0.08,0.07,0.09,0.07,0.0775,0.08,0.0825,0.09
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.4025,20.4,20.4,20.4,20.41,20.4,20.4,20.4,20.4025,20.41,0.1525,0.09,0.09,0.07,0.54,0.07,0.085,0.09,0.1125,0.54
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0025,0,0,0,0.02,0,0,0,0,0.02
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,0.0575,0.06,0.06,0.04,0.08,0.04,0.0475,0.06,0.0625,0.08
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,0.2025,0.08,0.08,0.07,0.97,0.07,0.0775,0.08,0.1175,0.97
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",21.1275,21.12,21.12,21.12,21.14,21.12,21.12,21.12,21.14,21.14,0.12875,0.09,0.09,0.07,0.34,0.07,0.085,0.09,0.125,0.34
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.4525,20.45,20.45,20.45,20.46,20.45,20.45,20.45,20.4525,20.46,0.285,0.095,0.07,0.07,1.49,0.07,0.085,0.095,0.1825,1.49
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0,0,0,0,0,0,0,0,0,0
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",18.045,18.045,18.04,18.04,18.05,18.04,18.04,18.045,18.05,18.05,0.125,0.085,0.07,0.07,0.36,0.07,0.07,0.085,0.11,0.36
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.07625,0.005,0,0,0.39,0,0,0.005,0.0575,0.39
"explorerdb.contaudit-network",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.31625,0,0,0,2.36,0,0,0,0.0425,2.36
"o1.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.18375,0.18,0.21,0.16,0.21,0.16,0.17,0.18,0.195,0.21
"o2.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.1975,0.19,0.19,0.17,0.26,0.17,0.1875,0.19,0.195,0.26
"o3.contaudit.ppgc.inf.ufrgs.br",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.32375,0.28,0.27,0.25,0.48,0.25,0.27,0.28,0.36,0.48
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,1.915,1.67,1.84,1.49,3.37,1.49,1.6,1.67,1.905,3.37
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,1.72,1.64,1.62,1.31,2.77,1.31,1.3975,1.64,1.7675,2.77
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,2.61,1.82,1.79,1.37,6.9,1.37,1.7775,1.82,2.385,6.9
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,1.93125,1.815,1.71,1.5,2.6,1.5,1.5325,1.815,2.2775,2.6
