"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00199152542372881,0,0,0,0.17,0,0,0,0,0.17
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,0.132118644067797,0.11,0.11,0.1,0.34,0.1,0.1,0.11,0.13,0.34
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.132838983050847,0.12,0.11,0.09,0.31,0.09,0.11,0.12,0.13,0.31
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,0.132754237288136,0.11,0.11,0.08,0.32,0.08,0.1,0.11,0.17,0.32
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",16.7392372881356,16.68,16.68,16.68,17.77,16.68,16.68,16.68,16.68,17.77,1.84072033898305,0.11,0.11,0.09,41.55,0.09,0.1,0.11,0.19,41.55
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00224576271186441,0,0,0,0.18,0,0,0,0,0.18
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,0.115466101694915,0.1,0.09,0.08,0.28,0.08,0.09,0.1,0.11,0.28
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",15.9953389830508,15.89,15.89,15.89,16.63,15.89,15.89,15.89,15.96,16.63,1.42021186440678,0.12,0.11,0.09,43.09,0.09,0.11,0.12,0.1825,43.09
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",15.9959322033898,15.95,15.95,15.95,16.44,15.95,15.95,15.95,15.95,16.44,1.40737288135593,0.11,0.11,0.09,29.35,0.09,0.11,0.11,0.1825,29.35
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",16.4905084745763,16.42,16.42,16.42,18.04,16.42,16.42,16.42,16.42,18.04,1.79046610169492,0.12,0.11,0.09,53.23,0.09,0.11,0.12,0.22,53.23
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00292372881355932,0,0,0,0.29,0,0,0,0,0.29
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",15.098813559322,14.87,14.87,14.87,15.78,14.87,14.87,14.87,15.61,15.78,1.38614406779661,0.12,0.1,0.08,30.94,0.08,0.1,0.12,0.21,30.94
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,1.05330508474576,0,0,0,24.26,0,0,0,0.01,24.26
"explorerdb.contaudit-network",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.381440677966102,0,0,0,5.81,0,0,0,0.01,5.81
"o1.contaudit.ppgc.inf.ufrgs.br",0.0300423728813559,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.326779661016949,0.2,0.17,0.11,2.91,0.11,0.17,0.2,0.25,2.91
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.321440677966102,0.185,0.17,0.12,3.44,0.12,0.16,0.185,0.25,3.44
"o3.contaudit.ppgc.inf.ufrgs.br",0.0403389830508475,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.505677966101695,0.27,0.27,0.15,4.92,0.15,0.23,0.27,0.39,4.92
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.140042372881356,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.15,5.61864406779661,3.64,2.17,1.22,19.71,1.22,2.15,3.64,8.17,19.71
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,3.95800847457627,2.46,2.04,1.17,21.25,1.17,1.95,2.46,4.4925,21.25
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.160042372881356,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.17,5.8803813559322,3.35,2.07,1.31,21.49,1.31,2.07,3.35,8.655,21.49
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.13135593220339,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.14,4.94601694915254,2.96,1.51,1.23,22.15,1.23,1.935,2.96,7.25,22.15
