"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",17.8098780487805,17.8,17.8,17.8,17.87,17.8,17.8,17.8,17.8,17.87,0.662621951219512,0.12,0.11,0.08,16.39,0.08,0.11,0.12,0.21,16.39
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",18.7719512195122,18.77,18.77,18.77,18.79,18.77,18.77,18.77,18.77,18.79,0.464390243902439,0.08,0.08,0.07,7.01,0.07,0.08,0.08,0.09,7.01
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00298780487804878,0,0,0,0.19,0,0,0,0,0.19
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",16.9228048780488,16.92,16.92,16.92,16.93,16.92,16.92,16.92,16.93,16.93,0.443719512195122,0.12,0.11,0.09,4.64,0.09,0.11,0.12,0.1925,4.64
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,1.4784756097561,0,0,0,26.14,0,0,0,0.12,26.14
"explorerdb.contaudit-network",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.556585365853659,0,0,0,7.13,0,0,0,0.0575,7.13
"o1.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.365182926829268,0.22,0.18,0.14,3.13,0.14,0.18,0.22,0.3,3.13
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.369146341463415,0.18,0.16,0.13,3.24,0.13,0.16,0.18,0.21,3.24
"o3.contaudit.ppgc.inf.ufrgs.br",0.0504268292682927,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.06,0.464695121951219,0.28,0.26,0.17,4.06,0.17,0.25,0.28,0.3325,4.06
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,5.69085365853658,4.24,2.12,1.22,20.35,1.22,2.21,4.24,8.9825,20.35
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,4.06634146341463,2.72,1.76,1.17,17.58,1.17,2.01,2.72,4.42,17.58
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.82420731707317,4.11,2.34,1.12,18.06,1.12,2.275,4.11,8.945,18.06
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,4.86164634146341,2.73,2.09,1.17,17.6,1.17,2.09,2.73,6.67,17.6
