"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,0.139812734082397,0.09,0.09,0.05,1.33,0.05,0.09,0.09,0.17,1.33
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,0.145056179775281,0.1,0.09,0.06,1.13,0.06,0.09,0.1,0.18,1.13
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.0667790262172,10.07,10.07,10.06,10.07,10.06,10.06,10.07,10.07,10.07,0.142808988764045,0.09,0.09,0.05,1.27,0.05,0.09,0.09,0.18,1.27
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",11.5644194756554,10.83,10.83,10.83,15.32,10.83,10.83,10.83,10.83,15.32,2.23958801498127,0.1,0.09,0.08,31.81,0.08,0.09,0.1,0.28,31.81
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.264943820224719,0.24,0.3,0.23,0.3,0.23,0.23,0.24,0.3,0.3,0.0126966292134831,0,0,0,1.25,0,0,0,0,1.25
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.8963670411985,9.9,9.9,9.89,9.9,9.89,9.89,9.9,9.9,9.9,0.110786516853933,0.09,0.08,0.05,1.13,0.05,0.08,0.09,0.09,1.13
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",12.3359550561798,10.59,10.59,10.59,15.91,10.59,10.59,10.59,14.82,15.91,2.46801498127341,0.1,0.1,0.07,32.77,0.07,0.09,0.1,0.3,32.77
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",11.8485393258427,10.63,10.63,10.63,15.91,10.63,10.63,10.63,13.86,15.91,2.13486891385768,0.1,0.09,0.07,26.87,0.07,0.09,0.1,0.31,26.87
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",11.2471161048689,10.53,10.53,10.53,15.04,10.53,10.53,10.53,10.53,15.04,2.25258426966292,0.11,0.1,0.08,40.98,0.08,0.1,0.11,0.26,40.98
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.216928838951311,0.22,0.22,0.21,0.22,0.21,0.21,0.22,0.22,0.22,0.0050561797752809,0,0,0,0.27,0,0,0,0,0.27
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",12.074531835206,10.71,9.86,9.86,14.88,9.86,9.86,10.71,14.7,14.88,2.27385767790262,0.1,0.09,0.08,34.11,0.08,0.09,0.1,0.19,34.11
"explorer.contaudit-network",0.2212734082397,0.22,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.23,3.31205992509363,0.01,0,0,74.95,0,0,0.01,1.05,74.95
"explorerdb.contaudit-network",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.582621722846442,0,0,0,9.71,0,0,0,0.1,9.71
"o1.contaudit.ppgc.inf.ufrgs.br",0.030936329588015,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.05,0.367640449438202,0.19,0.15,0.11,4.36,0.11,0.16,0.19,0.25,4.36
"o2.contaudit.ppgc.inf.ufrgs.br",0.0241573033707865,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.03,0.04,0.372846441947566,0.18,0.18,0.11,4.32,0.11,0.16,0.18,0.22,4.32
"o3.contaudit.ppgc.inf.ufrgs.br",0.0405243445692884,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.619737827715356,0.35,0.24,0.19,4.96,0.19,0.27,0.35,0.475,4.96
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.130973782771536,0.11,0.11,0.11,0.23,0.11,0.11,0.11,0.16,0.23,5.68719101123595,3.77,10.29,0.92,22.31,0.92,2.23,3.77,8.8,22.31
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.114419475655431,0.1,0.1,0.1,0.23,0.1,0.1,0.1,0.12,0.23,3.89677902621723,2.76,1.98,0.87,19.18,0.87,1.82,2.76,4.82,19.18
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.143483146067416,0.11,0.11,0.11,0.3,0.11,0.11,0.11,0.19,0.3,5.72700374531835,3.64,2.02,0.9,20.6,0.9,2.12,3.64,8.47,20.6
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.125992509363296,0.11,0.11,0.11,0.25,0.11,0.11,0.11,0.15,0.25,4.91539325842697,3.14,7.38,0.89,24.22,0.89,1.95,3.14,7.27,24.22
