"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",19.98,19.98,19.98,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.557238805970149,0.1,0.08,0.07,15.08,0.07,0.09,0.1,0.18,15.08
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00380597014925373,0,0,0,0.23,0,0,0,0,0.23
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.12,0.11,0.11,0.08,0.21,0.08,0.09,0.11,0.12,0.21
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.114850746268657,0.1,0.1,0.09,0.56,0.09,0.1,0.1,0.11,0.56
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,0.117462686567164,0.1,0.1,0.08,0.29,0.08,0.1,0.1,0.12,0.29
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.1012686567164,20.08,20.08,20.08,20.37,20.08,20.08,20.08,20.08,20.37,0.60634328358209,0.11,0.1,0.09,14.58,0.09,0.1,0.11,0.19,14.58
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00246268656716418,0,0,0,0.14,0,0,0,0,0.14
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,0.0873880597014925,0.08,0.08,0.07,0.18,0.07,0.08,0.08,0.09,0.18
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",18.2948507462687,18.29,18.29,18.29,18.31,18.29,18.29,18.29,18.3,18.31,0.498358208955224,0.12,0.11,0.09,5.86,0.09,0.11,0.12,0.21,5.86
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",17.9377611940299,17.88,17.88,17.88,18.36,17.88,17.88,17.88,17.88,18.36,0.446268656716418,0.12,0.11,0.08,4.14,0.08,0.11,0.12,0.2,4.14
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",19.1278358208955,19.08,19.08,19.08,20.35,19.08,19.08,19.08,19.08,20.35,0.751641791044776,0.12,0.12,0.1,10.43,0.1,0.11,0.12,0.2,10.43
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.238582089552239,0.24,0.24,0.23,0.24,0.23,0.24,0.24,0.24,0.24,0.00417910447761194,0,0,0,0.17,0,0,0,0,0.17
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",16.9839552238806,16.95,16.95,16.95,17.07,16.95,16.95,16.95,17.06,17.07,0.578432835820896,0.12,0.11,0.1,7.17,0.1,0.11,0.12,0.17,7.17
"explorer.contaudit-network",0.250149253731343,0.25,0.25,0.25,0.26,0.25,0.25,0.25,0.25,0.26,1.33783582089552,0,0,0,22.91,0,0,0,0.01,22.91
"explorerdb.contaudit-network",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.484253731343284,0,0,0,8.6,0,0,0,0.01,8.6
"o1.contaudit.ppgc.inf.ufrgs.br",0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.339701492537313,0.215,0.19,0.13,2.68,0.13,0.19,0.215,0.29,2.68
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.297462686567164,0.19,0.17,0.12,2.67,0.12,0.17,0.19,0.2375,2.67
"o3.contaudit.ppgc.inf.ufrgs.br",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.47910447761194,0.28,0.25,0.21,5.09,0.21,0.25,0.28,0.33,5.09
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.15044776119403,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.16,5.74089552238806,3.225,1.36,1.17,19.17,1.17,2.1975,3.225,9.3025,19.17
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.150820895522388,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.16,3.88589552238806,2.53,1.88,1.22,18.13,1.22,1.89,2.53,4.8075,18.13
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.76007462686567,2.98,2.64,1.02,19.09,1.02,2.125,2.98,8.8,19.09
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,4.88186567164179,2.485,2.14,1.19,17.06,1.19,2.1175,2.485,7.74,17.06
