"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",19.670979020979,19.67,19.67,19.67,19.68,19.67,19.67,19.67,19.67,19.68,0.440174825174825,0.11,0.1,0.08,11.22,0.08,0.1,0.11,0.14,11.22
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00181818181818182,0,0,0,0.18,0,0,0,0,0.18
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.175559440559441,0.11,0.11,0.08,5.83,0.08,0.1,0.11,0.145,5.83
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.6638461538462,10.66,10.66,10.66,10.79,10.66,10.66,10.66,10.66,10.79,0.218951048951049,0.12,0.12,0.09,7.84,0.09,0.11,0.12,0.2,7.84
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,0.247447552447552,0.11,0.11,0.09,8.74,0.09,0.11,0.11,0.13,8.74
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,0.342657342657343,0.1,0.1,0.07,2.76,0.07,0.09,0.1,0.19,2.76
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00202797202797203,0,0,0,0.13,0,0,0,0,0.13
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,0.142482517482517,0.11,0.11,0.08,2.25,0.08,0.1,0.11,0.12,2.25
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",18.3996153846154,18.4,18.4,18.39,18.41,18.39,18.4,18.4,18.4,18.41,0.426888111888112,0.1,0.09,0.07,9.98,0.07,0.09,0.1,0.19,9.98
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",22.2895104895105,22.12,22.11,22.11,23.3,22.11,22.11,22.12,22.14,23.3,0.416643356643357,0.12,0.12,0.09,4.62,0.09,0.1125,0.12,0.21,4.62
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",21.0162237762238,21.02,21.02,21.01,21.02,21.01,21.01,21.02,21.02,21.02,0.308076923076923,0.09,0.09,0.07,3.25,0.07,0.08,0.09,0.18,3.25
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.249405594405594,0.25,0.25,0.24,0.25,0.24,0.25,0.25,0.25,0.25,0.00339160839160839,0,0,0,0.15,0,0,0,0,0.15
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",19.0381118881119,19.04,19.04,19.03,19.04,19.03,19.04,19.04,19.04,19.04,0.388286713286713,0.12,0.12,0.08,3.47,0.08,0.11,0.12,0.21,3.47
"explorer.contaudit-network",0.250174825174825,0.25,0.25,0.25,0.26,0.25,0.25,0.25,0.25,0.26,1.97066433566434,0,0,0,23.32,0,0,0,0.365,23.32
"explorerdb.contaudit-network",0.0700699300699301,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.08,0.717027972027972,0.02,0,0,6.64,0,0,0.02,0.49,6.64
"o1.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.498391608391608,0.31,0.27,0.18,2.97,0.18,0.26,0.31,0.45,2.97
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.33972027972028,0.18,0.15,0.1,3.43,0.1,0.15,0.18,0.24,3.43
"o3.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.362937062937063,0.2,0.18,0.11,3,0.11,0.17,0.2,0.26,3
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,5.81912587412587,4.235,2.86,1.03,20.94,1.03,2.28,4.235,8.91,20.94
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,3.98933566433566,2.77,2.39,0.91,15.65,0.91,2,2.77,4.9175,15.65
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.160454545454545,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.17,5.91965034965035,3.55,2.93,0.98,19.33,0.98,2.2325,3.55,9.08,19.33
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.14006993006993,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.15,5.01657342657343,3.02,2.64,1.24,18.08,1.24,2.01,3.02,8.25,18.08
