"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",17.9969651741294,17.94,17.94,17.94,18.41,17.94,17.94,17.94,17.94,18.41,0.803134328358209,0.1,0.1,0.09,14.01,0.09,0.1,0.1,0.14,14.01
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00194029850746269,0,0,0,0.17,0,0,0,0,0.17
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,0.131534653465347,0.11,0.11,0.08,0.31,0.08,0.1,0.11,0.12,0.31
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.10955223880597,0.1,0.1,0.08,0.2,0.08,0.09,0.1,0.11,0.2
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,0.138423645320197,0.11,0.1,0.07,0.31,0.07,0.1,0.11,0.195,0.31
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",17.7754726368159,17.74,17.74,17.74,18.77,17.74,17.74,17.74,17.74,18.77,0.695820895522388,0.12,0.12,0.08,13.93,0.08,0.11,0.12,0.2,13.93
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00221674876847291,0,0,0,0.19,0,0,0,0,0.19
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,0.10636815920398,0.09,0.09,0.07,0.28,0.07,0.09,0.09,0.1,0.28
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",17.589802955665,17.4,17.4,17.4,18.22,17.4,17.4,17.4,17.615,18.22,0.786896551724138,0.12,0.11,0.08,16.77,0.08,0.11,0.12,0.43,16.77
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",17.4702487562189,17.39,17.39,17.39,17.78,17.39,17.39,17.39,17.46,17.78,0.929651741293532,0.1,0.1,0.08,11.19,0.08,0.09,0.1,0.41,11.19
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",17.5840796019901,17.57,17.57,17.57,18.38,17.57,17.57,17.57,17.57,18.38,0.799253731343284,0.12,0.11,0.09,14.5,0.09,0.11,0.12,0.2,14.5
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.00301980198019802,0,0,0,0.16,0,0,0,0,0.16
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",16.4799502487562,16.31,16.26,16.26,16.98,16.26,16.26,16.31,16.8,16.98,1.03407960199005,0.11,0.1,0.09,21.12,0.09,0.1,0.11,0.42,21.12
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,1.28452736318408,0,0,0,28.2,0,0,0,0.01,28.2
"explorerdb.contaudit-network",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.491940298507463,0,0,0,10.51,0,0,0,0.08,10.51
"o1.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.341822660098522,0.24,0.15,0.13,2.49,0.13,0.18,0.24,0.33,2.49
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.315073891625616,0.19,0.15,0.12,3.52,0.12,0.16,0.19,0.23,3.52
"o3.contaudit.ppgc.inf.ufrgs.br",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.478208955223881,0.28,0.25,0.15,6.41,0.15,0.24,0.28,0.35,6.41
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,5.65084577114428,3.99,1.98,1.05,20.52,1.05,2.21,3.99,8.22,20.52
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,3.89776119402985,2.72,1.67,0.87,20.1,0.87,1.97,2.72,4.65,20.1
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,5.69935323383085,3.65,1.61,0.9,18.47,0.9,2.29,3.65,9.17,18.47
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,4.9736815920398,3.11,1.86,0.88,19.07,0.88,2.25,3.11,7.45,19.07
