"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",19.9823853211009,19.98,19.98,19.98,20.01,19.98,19.98,19.98,19.98,20.01,0.519174311926606,0.1,0.1,0.08,7.4,0.08,0.1,0.1,0.12,7.4
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00376146788990826,0,0,0,0.19,0,0,0,0,0.19
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.127339449541284,0.11,0.11,0.07,0.3,0.07,0.09,0.11,0.12,0.3
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.14,0.11,0.11,0.07,0.32,0.07,0.1,0.11,0.19,0.32
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,0.135045871559633,0.11,0.09,0.07,0.31,0.07,0.09,0.11,0.19,0.31
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.3617431192661,20.36,20.36,20.36,20.37,20.36,20.36,20.36,20.36,20.37,0.689816513761468,0.13,0.1,0.07,14.18,0.07,0.11,0.13,0.21,14.18
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00311926605504587,0,0,0,0.16,0,0,0,0,0.16
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,0.117522935779817,0.09,0.08,0.05,0.28,0.05,0.08,0.09,0.11,0.28
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",18.5773394495413,18.45,18.45,18.45,19.05,18.45,18.45,18.45,18.62,19.05,1.31504587155963,0.14,0.11,0.08,11.7,0.08,0.11,0.14,0.21,11.7
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",19.0340366972477,18.96,18.96,18.96,19.45,18.96,18.96,18.96,18.98,19.45,1.03403669724771,0.11,0.09,0.05,19.03,0.05,0.09,0.11,0.2,19.03
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.3416513761468,20.34,20.34,20.34,20.35,20.34,20.34,20.34,20.34,20.35,0.838165137614679,0.12,0.11,0.08,18.02,0.08,0.11,0.12,0.19,18.02
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.00403669724770642,0,0,0,0.19,0,0,0,0,0.19
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",17.7193577981651,17.6,17.6,17.6,17.94,17.6,17.6,17.6,17.93,17.94,1.48660550458716,0.12,0.12,0.07,38.71,0.07,0.11,0.12,0.21,38.71
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,1.38165137614679,0,0,0,17.44,0,0,0,0.01,17.44
"explorerdb.contaudit-network",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.485045871559633,0,0,0,4.93,0,0,0,0.01,4.93
"o1.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.351009174311927,0.19,0.17,0.13,2.81,0.13,0.16,0.19,0.25,2.81
"o2.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.348165137614679,0.19,0.16,0.12,2.49,0.12,0.16,0.19,0.21,2.49
"o3.contaudit.ppgc.inf.ufrgs.br",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.513761467889908,0.25,0.25,0.16,4.51,0.16,0.23,0.25,0.29,4.51
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.21559633027523,3.11,1.85,1.25,15.39,1.25,1.98,3.11,8.03,15.39
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,3.76779816513761,2.55,2.01,0.91,15.8,0.91,1.96,2.55,4.66,15.8
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.59798165137615,2.95,1.86,1.22,17.22,1.22,2.08,2.95,8.67,17.22
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,4.57110091743119,2.51,2.62,0.89,16.08,0.89,1.97,2.51,7.58,16.08
