"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",18.9645736434109,18.87,18.87,18.87,19.84,18.87,18.87,18.87,18.87,19.84,0.755542635658915,0.12,0.11,0.07,22.76,0.07,0.11,0.12,0.2,22.76
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00166666666666667,0,0,0,0.15,0,0,0,0,0.15
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.121317829457364,0.1,0.1,0.08,0.37,0.08,0.1,0.1,0.12,0.37
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,0.111744186046512,0.1,0.1,0.07,0.21,0.07,0.09,0.1,0.11,0.21
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,0.115542635658915,0.11,0.11,0.08,0.22,0.08,0.1,0.11,0.12,0.22
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",19.4372480620155,19.34,19.34,19.34,20.52,19.34,19.34,19.34,19.34,20.52,0.756976744186047,0.11,0.1,0.05,14.02,0.05,0.09,0.11,0.19,14.02
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00197674418604651,0,0,0,0.17,0,0,0,0,0.17
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,0.127015503875969,0.11,0.11,0.07,0.48,0.07,0.1,0.11,0.12,0.48
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",18.4415891472868,18.44,18.44,18.39,18.61,18.39,18.41,18.44,18.44,18.61,0.660891472868217,0.11,0.1,0.06,12.16,0.06,0.1,0.11,0.47,12.16
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",20.128023255814,19.94,19.94,19.94,21.01,19.94,19.94,19.94,20.0475,21.01,0.713992248062015,0.12,0.1,0.07,9.01,0.07,0.1,0.12,0.21,9.01
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",19.563488372093,19.48,19.48,19.47,21.02,19.47,19.47,19.48,19.48,21.02,0.771782945736434,0.12,0.11,0.05,15.83,0.05,0.11,0.12,0.21,15.83
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00248062015503876,0,0,0,0.17,0,0,0,0,0.17
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",19.0344573643411,19.03,19.03,19.03,19.04,19.03,19.03,19.03,19.04,19.04,0.58546511627907,0.11,0.1,0.07,12.97,0.07,0.1,0.11,0.44,12.97
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.93003875968992,0,0,0,23.85,0,0,0,0.56,23.85
"explorerdb.contaudit-network",0.070077519379845,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.08,0.783100775193798,0.03,0,0,8.14,0,0,0.03,0.41,8.14
"o1.contaudit.ppgc.inf.ufrgs.br",0.0602325581395349,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.490387596899225,0.3,0.3,0.16,4.47,0.16,0.26,0.3,0.37,4.47
"o2.contaudit.ppgc.inf.ufrgs.br",0.0502325581395349,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.06,0.361007751937985,0.2,0.19,0.11,4.17,0.11,0.17,0.2,0.25,4.17
"o3.contaudit.ppgc.inf.ufrgs.br",0.0501550387596899,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.06,0.359612403100775,0.21,0.19,0.13,2.65,0.13,0.18,0.21,0.27,2.65
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.42806201550388,3.87,2.24,0.93,17.44,0.93,2.24,3.87,7.9725,17.44
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,3.83782945736434,2.86,1.77,0.82,15.43,0.82,1.9925,2.86,4.7,15.43
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.151472868217054,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.16,5.74833333333333,5.04,1.81,1.15,21.52,1.15,2.3025,5.04,8.615,21.52
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,4.82228682170543,3.18,1.75,0.94,13.99,0.94,2.02,3.18,7.39,13.99
