"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.5084337349398,15.48,15.48,15.48,15.99,15.48,15.48,15.48,15.48,15.99,0.98566265060241,0.12,0.11,0.09,8.78,0.09,0.11,0.12,0.21,8.78
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00337349397590361,0,0,0,0.12,0,0,0,0,0.12
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.127590361445783,0.11,0.1,0.09,0.23,0.09,0.1,0.11,0.12,0.23
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,0.128192771084337,0.11,0.1,0.08,0.32,0.08,0.1,0.11,0.15,0.32
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,0.137831325301205,0.12,0.12,0.09,0.3,0.09,0.105,0.12,0.13,0.3
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.8889156626506,15.86,15.86,15.86,16.37,15.86,15.86,15.86,15.86,16.37,0.897228915662651,0.11,0.1,0.09,8.17,0.09,0.1,0.11,0.18,8.17
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00192771084337349,0,0,0,0.04,0,0,0,0,0.04
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,0.141566265060241,0.11,0.11,0.09,0.32,0.09,0.1,0.11,0.2,0.32
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",14.8115662650602,14.81,14.81,14.81,14.82,14.81,14.81,14.81,14.81,14.82,0.809397590361446,0.12,0.11,0.1,12.56,0.1,0.11,0.12,0.22,12.56
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",16.11,16.11,16.11,16.11,16.11,16.11,16.11,16.11,16.11,16.11,0.933975903614458,0.12,0.11,0.08,14.45,0.08,0.11,0.12,0.22,14.45
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.9174698795181,15.89,15.89,15.89,16.39,15.89,15.89,15.89,15.89,16.39,0.882530120481928,0.12,0.11,0.09,9.44,0.09,0.11,0.12,0.21,9.44
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00337349397590361,0,0,0,0.12,0,0,0,0,0.12
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",15.64,15.64,15.64,15.64,15.64,15.64,15.64,15.64,15.64,15.64,0.860361445783133,0.13,0.11,0.08,7.63,0.08,0.11,0.13,0.32,7.63
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.10072289156627,0,0,0,15.85,0,0,0,0.1,15.85
"explorerdb.contaudit-network",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.449156626506024,0.05,0.03,0,4.26,0,0.02,0.05,0.17,4.26
"o1.contaudit.ppgc.inf.ufrgs.br",0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.50433734939759,0.31,0.25,0.24,3.07,0.24,0.255,0.31,0.44,3.07
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.334939759036145,0.2,0.17,0.13,2.1,0.13,0.17,0.2,0.25,2.1
"o3.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.27578313253012,0.2,0.21,0.14,1.55,0.14,0.17,0.2,0.24,1.55
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.156024096385542,0.16,0.16,0.15,0.16,0.15,0.15,0.16,0.16,0.16,5.51819277108434,3.49,1.11,1.11,17.3,1.11,2.15,3.49,8.295,17.3
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,3.89096385542169,2.88,1.01,1.01,16.35,1.01,1.75,2.88,4.795,16.35
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,5.28373493975904,3.6,9.19,1.05,13.08,1.05,1.86,3.6,9.19,13.08
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,4.56686746987952,2.86,1.69,1.05,16.47,1.05,1.795,2.86,6.96,16.47
