"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,0.146774193548387,0.12,0.11,0.08,0.31,0.08,0.11,0.12,0.19,0.31
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,0.111129032258065,0.1,0.1,0.08,0.22,0.08,0.09,0.1,0.11,0.22
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",17.9197311827957,17.84,17.84,17.83,18.87,17.83,17.84,17.84,17.84,18.87,1.01274193548387,0.12,0.11,0.1,29.25,0.1,0.11,0.12,0.23,29.25
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00354838709677419,0,0,0,0.25,0,0,0,0,0.25
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,0.129731182795699,0.11,0.1,0.09,0.31,0.09,0.1,0.11,0.13,0.31
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",17.392311827957,17.45,17.46,17.3,17.46,17.3,17.32,17.45,17.46,17.46,0.584032258064516,0.12,0.12,0.08,10.77,0.08,0.11,0.12,0.21,10.77
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",18.412688172043,18.41,18.41,18.39,18.58,18.39,18.41,18.41,18.41,18.58,1.1255376344086,0.11,0.11,0.09,24.25,0.09,0.1,0.11,0.21,24.25
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",18.3551612903226,18.28,18.28,18.28,19.45,18.28,18.28,18.28,18.29,19.45,0.889301075268817,0.12,0.12,0.08,16.46,0.08,0.11,0.12,0.21,16.46
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00311827956989247,0,0,0,0.15,0,0,0,0,0.15
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",17.863064516129,17.86,17.86,17.86,17.87,17.86,17.86,17.86,17.87,17.87,0.508602150537634,0.11,0.1,0.09,12.19,0.09,0.1,0.11,0.19,12.19
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2.05462365591398,0,0,0,22.31,0,0,0,0.8025,22.31
"explorerdb.contaudit-network",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.666612903225806,0.02,0,0,7.18,0,0,0.02,0.63,7.18
"o1.contaudit.ppgc.inf.ufrgs.br",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.471935483870968,0.32,0.27,0.2,3.08,0.2,0.27,0.32,0.4075,3.08
"o2.contaudit.ppgc.inf.ufrgs.br",0.0465591397849462,0.05,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.05,0.351182795698925,0.21,0.22,0.15,2.28,0.15,0.19,0.21,0.27,2.28
"o3.contaudit.ppgc.inf.ufrgs.br",0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.409462365591398,0.24,0.18,0.15,3.11,0.15,0.2,0.24,0.33,3.11
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,5.68731182795699,3.93,1.59,1.11,16.53,1.11,2.24,3.93,8.53,16.53
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,3.81661290322581,2.69,1.41,0.87,15.08,0.87,1.88,2.69,5.06,15.08
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.140268817204301,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.15,5.55360215053763,3.365,2.56,0.99,17.3,0.99,2.11,3.365,8.21,17.3
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,4.72935483870968,3.15,1.87,1.01,16.07,1.01,2.02,3.15,6.57,16.07
