"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"ca1.auditor.contaudit.ppgc.inf.ufrgs.br",0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.000625,0,0,0,0.03,0,0,0,0,0.03
"ca2.organization.contaudit.ppgc.inf.ufrgs.br",0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.000625,0,0,0,0.03,0,0,0,0,0.03
"contaudit-network",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dev-p1.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,0.122916666666667,0.11,0.09,0.07,0.29,0.07,0.09,0.11,0.12,0.29
"dev-p1.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,0.117395833333333,0.11,0.1,0.08,0.21,0.08,0.1,0.11,0.1125,0.21
"dev-p1.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.1601041666667,20.12,20.12,20.12,20.72,20.12,20.12,20.12,20.12,20.72,1.06395833333333,0.12,0.11,0.08,15.24,0.08,0.11,0.12,0.19,15.24
"dev-p1.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.000833333333333333,0,0,0,0.03,0,0,0,0,0.03
"dev-p1.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,0.120520833333333,0.11,0.11,0.06,0.28,0.06,0.1,0.11,0.12,0.28
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,10.31,0.105,0.1,0.09,0.07,0.27,0.07,0.09,0.1,0.11,0.27
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,0.107291666666667,0.09,0.08,0.05,0.27,0.05,0.08,0.09,0.1,0.27
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.0127083333333,20.01,20.01,20.01,20.04,20.01,20.01,20.01,20.01,20.04,1.16145833333333,0.11,0.11,0.07,25.16,0.07,0.1,0.11,0.1825,25.16
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00114583333333333,0,0,0,0.04,0,0,0,0,0.04
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.117708333333333,0.11,0.11,0.06,0.3,0.06,0.1,0.11,0.11,0.3
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.125625,0.11,0.09,0.07,0.3,0.07,0.0975,0.11,0.12,0.3
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,0.1184375,0.11,0.11,0.07,0.3,0.07,0.1,0.11,0.12,0.3
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,20.37,0.782708333333333,0.12,0.1,0.07,8.56,0.07,0.1075,0.12,0.13,8.56
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0009375,0,0,0,0.03,0,0,0,0,0.03
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,0.104583333333333,0.085,0.08,0.04,0.28,0.04,0.08,0.085,0.1,0.28
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",19.1153125,19.05,19.05,19.05,19.29,19.05,19.05,19.05,19.28,19.29,1.02083333333333,0.12,0.12,0.07,13.24,0.07,0.1,0.12,0.21,13.24
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",19.5065625,19.44,19.44,19.44,19.87,19.44,19.44,19.44,19.44,19.87,1.091875,0.1,0.1,0.05,16.69,0.05,0.09,0.1,0.19,16.69
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.3510416666667,20.34,20.34,20.34,20.45,20.34,20.34,20.34,20.34,20.45,0.998229166666667,0.12,0.1,0.08,15.92,0.08,0.1,0.12,0.23,15.92
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00125,0,0,0,0.03,0,0,0,0,0.03
