"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",18.2610666666667,18.25,18.25,18.25,18.3,18.25,18.25,18.25,18.2675,18.3,0.531866666666667,0.09,0.09,0.07,5.72,0.07,0.09,0.09,0.15,5.72
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",17.864,17.86,17.86,17.86,17.89,17.86,17.86,17.86,17.86,17.89,0.520866666666667,0.12,0.11,0.08,6.92,0.08,0.11,0.12,0.2,6.92
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",18.781,18.77,18.77,18.77,19.08,18.77,18.77,18.77,18.77,19.08,0.9026,0.12,0.11,0.1,19.31,0.1,0.11,0.12,0.13,19.31
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00233333333333333,0,0,0,0.15,0,0,0,0,0.15
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",16.9332666666667,16.92,16.92,16.92,16.96,16.92,16.92,16.92,16.96,16.96,0.715733333333333,0.11,0.1,0.08,16.48,0.08,0.1,0.11,0.1625,16.48
"explorer.contaudit-network",0.259466666666667,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.26,1.50626666666667,0,0,0,24.73,0,0,0,0.01,24.73
"explorerdb.contaudit-network",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.5198,0,0,0,7.1,0,0,0,0.01,7.1
"o1.contaudit.ppgc.inf.ufrgs.br",0.0302666666666667,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.361466666666667,0.225,0.15,0.13,2.72,0.13,0.17,0.225,0.29,2.72
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.304266666666667,0.19,0.19,0.11,2.33,0.11,0.16,0.19,0.21,2.33
"o3.contaudit.ppgc.inf.ufrgs.br",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.4694,0.26,0.24,0.15,3.74,0.15,0.23,0.26,0.31,3.74
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,5.55586666666667,3.54,1.6,1.28,20.87,1.28,2.14,3.54,8.17,20.87
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,3.65413333333333,2.49,1.97,1.17,18.98,1.17,1.97,2.49,4.3675,18.98
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.50886666666667,2.81,1.87,1.4,18.5,1.4,1.83,2.81,8.4575,18.5
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,4.64786666666667,2.52,1.93,1.09,18.61,1.09,1.98,2.52,7.4,18.61
