"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",17.3086046511628,17.3,17.3,17.3,17.44,17.3,17.3,17.3,17.3,17.44,0.738662790697674,0.11,0.11,0.08,21.25,0.08,0.1,0.11,0.12,21.25
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00325581395348837,0,0,0,0.16,0,0,0,0,0.16
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.138837209302326,0.12,0.12,0.07,0.32,0.07,0.11,0.12,0.13,0.32
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,0.125697674418605,0.11,0.11,0.08,0.31,0.08,0.11,0.11,0.12,0.31
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,0.1425,0.12,0.12,0.08,0.39,0.08,0.11,0.12,0.1625,0.39
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",17.7273837209302,17.72,17.72,17.71,17.84,17.71,17.72,17.72,17.72,17.84,0.733197674418605,0.12,0.11,0.08,9.58,0.08,0.11,0.12,0.21,9.58
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00337209302325581,0,0,0,0.11,0,0,0,0,0.11
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,0.131511627906977,0.12,0.11,0.07,0.25,0.07,0.11,0.12,0.14,0.25
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",17.3431395348837,17.31,17.31,17.31,17.46,17.31,17.31,17.31,17.3125,17.46,0.739186046511628,0.13,0.11,0.07,16.37,0.07,0.11,0.13,0.21,16.37
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",18.3848837209302,18.38,18.38,18.38,18.41,18.38,18.38,18.38,18.38,18.41,0.591860465116279,0.12,0.12,0.07,10.51,0.07,0.11,0.12,0.2,10.51
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",18.1688953488372,18.16,18.16,18.16,18.29,18.16,18.16,18.16,18.16,18.29,0.707383720930233,0.12,0.11,0.08,19.03,0.08,0.11,0.12,0.2025,19.03
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00616279069767442,0,0,0,0.23,0,0,0,0,0.23
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",17.86,17.86,17.86,17.85,17.87,17.85,17.86,17.86,17.86,17.87,0.796104651162791,0.11,0.09,0.05,19.98,0.05,0.09,0.11,0.145,19.98
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.64779069767442,0,0,0,17.19,0,0,0,0.2725,17.19
"explorerdb.contaudit-network",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.62703488372093,0.03,0.02,0,5.73,0,0.0175,0.03,0.2,5.73
"o1.contaudit.ppgc.inf.ufrgs.br",0.0427906976744186,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.05,0.05,0.502790697674419,0.3,0.29,0.18,4.38,0.18,0.28,0.3,0.38,4.38
"o2.contaudit.ppgc.inf.ufrgs.br",0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.337325581395349,0.21,0.21,0.14,3.67,0.14,0.1775,0.21,0.2725,3.67
"o3.contaudit.ppgc.inf.ufrgs.br",0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.324302325581395,0.2,0.18,0.13,2.22,0.13,0.18,0.2,0.25,2.22
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,5.4856976744186,3.4,1.9,1.38,16.25,1.38,2.3275,3.4,8.26,16.25
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,4.00418604651163,2.91,1.93,1.08,16.86,1.08,1.93,2.91,4.97,16.86
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,5.5818023255814,3.75,1.9,1.48,15.86,1.48,2.02,3.75,8.8225,15.86
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.145232558139535,0.15,0.15,0.13,0.15,0.13,0.14,0.15,0.15,0.15,4.87354651162791,2.805,1.69,1.14,22.11,1.14,1.995,2.805,7.57,22.11
