"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.2255172413793,15.23,15.23,15.22,15.23,15.22,15.22,15.23,15.23,15.23,0.462068965517241,0.12,0.11,0.1,3.7,0.1,0.11,0.12,0.22,3.7
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.000689655172413793,0,0,0,0.01,0,0,0,0,0.01
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.149655172413793,0.12,0.12,0.09,0.24,0.09,0.11,0.12,0.2,0.24
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,0.127586206896552,0.11,0.1,0.1,0.22,0.1,0.1,0.11,0.13,0.22
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,0.181724137931034,0.21,0.11,0.1,0.29,0.1,0.11,0.21,0.23,0.29
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,0.488275862068966,0.15,0.12,0.09,4.04,0.09,0.12,0.15,0.22,4.04
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.000689655172413793,0,0,0,0.01,0,0,0,0,0.01
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,0.153103448275862,0.12,0.22,0.08,0.24,0.08,0.1,0.12,0.21,0.24
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,0.611034482758621,0.13,0.32,0.09,4.06,0.09,0.11,0.13,0.32,4.06
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,0.623793103448276,0.13,0.11,0.09,6.38,0.09,0.11,0.13,0.21,6.38
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,15.65,0.457241379310345,0.19,0.09,0.07,3.93,0.07,0.09,0.19,0.27,3.93
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.000689655172413793,0,0,0,0.01,0,0,0,0,0.01
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,0.623448275862069,0.13,0.11,0.1,4.45,0.1,0.11,0.13,0.23,4.45
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.475862068965517,0,0,0,6.15,0,0,0,0.07,6.15
"explorerdb.contaudit-network",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.28,0.02,0,0,3,0,0,0.02,0.03,3
"o1.contaudit.ppgc.inf.ufrgs.br",0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.838965517241379,0.28,0.21,0.21,7.14,0.21,0.21,0.28,0.7,7.14
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.217241379310345,0.18,0.16,0.14,0.53,0.14,0.16,0.18,0.25,0.53
"o3.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.353793103448276,0.21,0.29,0.16,2.14,0.16,0.18,0.21,0.29,2.14
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,5.01655172413793,3.32,6.52,1.54,11.65,1.54,2.16,3.32,8.22,11.65
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,3.18689655172414,2.3,2.06,1.37,7.11,1.37,2.05,2.3,3.91,7.11
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,4.85896551724138,2.53,2.53,1.49,14.01,1.49,1.83,2.53,7.18,14.01
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,3.89586206896552,2.18,1.7,1.42,9.63,1.42,1.73,2.18,6.12,9.63
