"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",21.9380769230769,21.93,21.93,21.93,22.14,21.93,21.93,21.93,21.93,22.14,1.04461538461538,0.12,0.12,0.1,23.78,0.1,0.11,0.12,0.1675,23.78
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00307692307692308,0,0,0,0.04,0,0,0,0,0.04
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.117307692307692,0.11,0.11,0.09,0.18,0.09,0.1025,0.11,0.11,0.18
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.108846153846154,0.11,0.1,0.08,0.14,0.08,0.1,0.11,0.12,0.14
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,0.113076923076923,0.1,0.11,0.08,0.2,0.08,0.09,0.1,0.11,0.2
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.4003846153846,20.4,20.4,20.4,20.41,20.4,20.4,20.4,20.4,20.41,0.989230769230769,0.125,0.11,0.09,21.73,0.09,0.11,0.125,0.2,21.73
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00461538461538462,0,0,0,0.04,0,0,0,0,0.04
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,0.121923076923077,0.09,0.09,0.06,0.27,0.06,0.08,0.09,0.18,0.27
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29,0.384615384615385,0.12,0.11,0.08,2.62,0.08,0.11,0.12,0.17,2.62
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",20.9573076923077,20.94,20.94,20.94,21.07,20.94,20.94,20.94,20.94,21.07,1.00576923076923,0.12,0.12,0.09,10.75,0.09,0.11,0.12,0.22,10.75
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.4503846153846,20.45,20.45,20.45,20.46,20.45,20.45,20.45,20.45,20.46,0.246153846153846,0.11,0.11,0.06,3.73,0.06,0.1,0.11,0.11,3.73
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",17.965,17.92,17.92,17.92,18.05,17.92,17.92,17.92,18.05,18.05,1.04538461538462,0.12,0.11,0.09,9.49,0.09,0.11,0.12,0.19,9.49
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.0607692307692308,0,0,0,0.74,0,0,0,0.01,0.74
"explorerdb.contaudit-network",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.266923076923077,0.02,0.02,0,3.01,0,0.02,0.02,0.03,3.01
"o1.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.257692307692308,0.2,0.2,0.14,1.68,0.14,0.18,0.2,0.24,1.68
"o2.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.226923076923077,0.17,0.18,0.14,1.46,0.14,0.16,0.17,0.18,1.46
"o3.contaudit.ppgc.inf.ufrgs.br",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.344615384615385,0.26,0.29,0.19,2.38,0.19,0.24,0.26,0.29,2.38
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,7.36615384615385,2.72,16.22,1.44,16.59,1.44,2.16,2.72,12.5925,16.59
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,3.28653846153846,1.955,1.59,1.59,13.9,1.59,1.6825,1.955,4.3225,13.9
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,6.91346153846154,2.82,12.9,1.54,15.89,1.54,2.1,2.82,12.05,15.89
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,4.67423076923077,2.145,2.13,1.45,13.45,1.45,1.82,2.145,7.7675,13.45
