"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,0.138571428571429,0.1,0.1,0.07,0.23,0.07,0.09,0.1,0.21,0.23
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.602380952381,15.6,15.6,15.6,15.61,15.6,15.6,15.6,15.6,15.61,0.785714285714286,0.11,0.11,0.07,4.72,0.07,0.09,0.11,0.2,4.72
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00380952380952381,0,0,0,0.02,0,0,0,0,0.02
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,0.121428571428571,0.11,0.09,0.07,0.22,0.07,0.09,0.11,0.13,0.22
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,0.546190476190476,0.12,0.12,0.07,2.31,0.07,0.11,0.12,0.5,2.31
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,0.48,0.11,0.08,0.07,3.53,0.07,0.09,0.11,0.31,3.53
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.642380952381,15.64,15.64,15.64,15.65,15.64,15.64,15.64,15.64,15.65,0.56047619047619,0.08,0.07,0.07,4.77,0.07,0.07,0.08,0.19,4.77
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00285714285714286,0,0,0,0.02,0,0,0,0,0.02
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,15.61,0.51047619047619,0.14,0.1,0.07,3.57,0.07,0.1,0.14,0.33,3.57
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0714285714285714,0,0,0,0.56,0,0,0,0.01,0.56
"explorerdb.contaudit-network",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0704761904761905,0.02,0.02,0,0.47,0,0.02,0.02,0.02,0.47
"o1.contaudit.ppgc.inf.ufrgs.br",0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.344761904761905,0.29,0.31,0.24,0.78,0.24,0.27,0.29,0.31,0.78
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.216190476190476,0.2,0.2,0.18,0.28,0.18,0.19,0.2,0.26,0.28
"o3.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.329523809523809,0.21,0.18,0.18,1.45,0.18,0.18,0.21,0.23,1.45
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,3.33809523809524,2.2,0.8,0.8,6.92,0.8,1.53,2.2,6.37,6.92
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,3.1252380952381,1.91,1.01,1.01,8.91,1.01,1.36,1.91,4.79,8.91
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,3.80714285714286,2.22,0.89,0.89,8.61,0.89,1.49,2.22,6.9,8.61
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,3.01619047619048,1.94,0.82,0.82,9.01,0.82,1.41,1.94,4.65,9.01
