"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,0.137289719626168,0.12,0.12,0.08,0.45,0.08,0.11,0.12,0.175,0.45
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,0.131401869158878,0.11,0.1,0.07,0.51,0.07,0.1,0.11,0.13,0.51
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",18.8768691588785,18.88,18.88,18.87,18.88,18.87,18.87,18.88,18.88,18.88,0.467336448598131,0.12,0.1,0.08,5.91,0.08,0.1,0.12,0.2,5.91
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00649532710280374,0,0,0,0.25,0,0,0,0,0.25
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,0.127803738317757,0.11,0.1,0.08,0.4,0.08,0.1,0.11,0.12,0.4
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",17.4682710280374,17.5,17.5,17.35,17.51,17.35,17.38,17.5,17.5,17.51,0.53303738317757,0.12,0.1,0.06,4.49,0.06,0.1,0.12,0.22,4.49
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",18.5483644859813,18.55,18.55,18.54,18.56,18.54,18.54,18.55,18.55,18.56,0.438831775700935,0.12,0.11,0.06,5.22,0.06,0.1025,0.12,0.2,5.22
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,19.45,0.492616822429907,0.12,0.11,0.07,9.33,0.07,0.11,0.12,0.21,9.33
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00214953271028037,0,0,0,0.16,0,0,0,0,0.16
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",17.8806542056075,17.87,17.87,17.87,17.9,17.87,17.87,17.87,17.9,17.9,0.523644859813084,0.12,0.11,0.09,8.89,0.09,0.11,0.12,0.2975,8.89
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.66355140186916,0.01,0,0,19.16,0,0,0.01,0.495,19.16
"explorerdb.contaudit-network",0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.730654205607477,0.03,0.03,0,12.59,0,0.02,0.03,0.295,12.59
"o1.contaudit.ppgc.inf.ufrgs.br",0.0557943925233645,0.06,0.06,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.453411214953271,0.29,0.29,0.19,2.36,0.19,0.25,0.29,0.38,2.36
"o2.contaudit.ppgc.inf.ufrgs.br",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.331822429906542,0.21,0.19,0.13,3.3,0.13,0.18,0.21,0.2575,3.3
"o3.contaudit.ppgc.inf.ufrgs.br",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.395654205607477,0.2,0.19,0.12,2.92,0.12,0.17,0.2,0.2675,2.92
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.59102803738318,4.02,3.39,1.09,19.16,1.09,2.245,4.02,8.0675,19.16
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,3.97700934579439,2.95,2.86,1.07,17.87,1.07,1.83,2.95,4.62,17.87
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,5.54635514018692,3.67,2.28,1.13,17.19,1.13,2.17,3.67,8.38,17.19
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,4.98051401869159,2.96,1.73,1.14,20.5,1.14,1.93,2.96,7.34,20.5
