"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",18.7713917525773,18.77,18.77,18.77,18.79,18.77,18.77,18.77,18.77,18.79,0.744845360824742,0.12,0.11,0.08,14.85,0.08,0.1,0.12,0.2,14.85
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.240618556701031,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.25,0.0043298969072165,0,0,0,0.22,0,0,0,0,0.22
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,0.107525773195876,0.09,0.09,0.05,0.36,0.05,0.08,0.09,0.1,0.36
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",18.2224742268041,18.22,18.22,18.22,18.23,18.22,18.22,18.22,18.22,18.23,0.694742268041237,0.11,0.11,0.05,16.94,0.05,0.1,0.11,0.1975,16.94
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",17.7738659793814,17.77,17.77,17.77,17.8,17.77,17.77,17.77,17.77,17.8,0.834226804123711,0.11,0.11,0.08,20.46,0.08,0.1,0.11,0.14,20.46
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",18.4588144329897,18.43,18.43,18.43,18.76,18.43,18.43,18.43,18.43,18.76,0.74180412371134,0.12,0.12,0.05,22.55,0.05,0.11,0.12,0.19,22.55
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00056701030927835,0,0,0,0.04,0,0,0,0,0.04
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",16.8355670103093,16.8,16.8,16.8,16.92,16.8,16.8,16.8,16.92,16.92,0.802371134020619,0.11,0.11,0.07,20.2,0.07,0.1,0.11,0.1775,20.2
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,1.48185567010309,0,0,0,28.27,0,0,0,0.01,28.27
"explorerdb.contaudit-network",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.472577319587629,0,0,0,7.64,0,0,0,0.01,7.64
"o1.contaudit.ppgc.inf.ufrgs.br",0.0303092783505155,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.357319587628866,0.2,0.16,0.12,3.24,0.12,0.16,0.2,0.26,3.24
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.36860824742268,0.18,0.18,0.12,4.7,0.12,0.16,0.18,0.22,4.7
"o3.contaudit.ppgc.inf.ufrgs.br",0.0502061855670103,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.06,0.472113402061856,0.27,0.26,0.19,4.02,0.19,0.24,0.27,0.34,4.02
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,5.68829896907217,3.19,1.4,1.13,25.14,1.13,2.05,3.19,8.06,25.14
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,3.95484536082474,2.51,1.65,1.09,22.07,1.09,1.87,2.51,3.9725,22.07
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.150360824742268,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.16,5.86067010309278,3.21,1.7,1.12,22.04,1.12,1.9725,3.21,8.93,22.04
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.140154639175258,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.15,4.95541237113402,2.58,2.47,1.11,22.8,1.11,2.065,2.58,6.89,22.8
